PUNTO DE INFORMACIÓN,MES,AÑO,PAIS DE PROCEDENCIA,CIUDAD DE PROCEDENCIA,CIUDAD DE DESTINO 1,CIUDAD DE DESTINO 2,CIUDAD DE DESTINO 3,CIUDAD DE DESTINO 4,CIUDAD DE DESTINO 5,SEXO,MOTIVO DEL VIAJE,TIEMPO DE PERMANENCIA EN DIAS,TIPO ALOJAMIENTO,TIPO TRANSPORTE,PRESUPUESTO,RESULTADO SATISFACCIÓN,CANTIDAD DE VIAJEROS
Aquitania,8,"2,023",Colombiano,Bogotá,Tibasosa,,,,,Femenino,Turismo de Naturaleza.,5.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,2.0
Aquitania,8,"2,023",Colombiano,Duitama,Paipa,Tunja,,,,Masculino,Turismo de Naturaleza.,3.0,familiar,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,4.0
Aquitania,8,"2,023",Colombiano,Honda,Tunja,Villa de Leyva,,,,Masculino,Turismo de Naturaleza.,3.0,Hotel,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,5.0
Aquitania,8,"2,023",Colombiano,Bogotá,Tunja,Villa de Leyva,Ventaquemada,,,Femenino,Turismo de Naturaleza.,2.0,Hotel,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,3.0
Aquitania,8,"2,023",Colombiano,Villavicencio,Monguí,,,,,Masculino,Turismo de Naturaleza.,3.0,Hotel,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,2.0
Aquitania,8,"2,023",Colombiano,Bucaramanga,Tunja,Villa de Leyva,,,,Femenino,Turismo de Naturaleza.,3.0,Hotel,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,4.0
Aquitania,8,"2,023",Colombiano,Girardoth,Corrales,,,,,Femenino,Turismo de Naturaleza.,5.0,Hotel,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,2.0
Aquitania,8,"2,023",Colombiano,Ibagué,Villa de Leyva,,,,,Femenino,Turismo de Naturaleza.,2.0,Hotel,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,2.0
Aquitania,8,"2,023",Alemania,,Villa de Leyva,,,,,Femenino,Turismo de Naturaleza.,5.0,Casa/cabaña de vacaciones arrendada.,Vehículo propio.,hasta $ 300.000 COP.,10,1.0
Aquitania,8,"2,023",Colombiano,Bogotá,Tunja,Villa de Leyva,,,,Femenino,Turismo de Naturaleza.,1.0,Casa/cabaña de vacaciones arrendada.,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,9,1.0
Tunja,8,"2,023",México,,Tunja,Villa de Leyva,,,,Masculino,Turismo de Aventura.,3.0,Casa/cabaña de vacaciones propia.,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,8,2.0
Aquitania,8,"2,023",Colombiano,Bogotá,Aquitania,Iza,Tota,Villa De Leyva,,Femenino,Turismo Cultural.,2.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,8,2.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Aquitania,Duitama,Iza,Paipa,Tota,Masculino,Turismo de Aventura.,1.0,Hotel,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,9,2.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Aquitania,Duitama,Paipa,Ráquira,Sogamoso,Femenino,Turismo de Bienestar.,3.0,Casa/cabaña de vacaciones propia.,Vehículo propio.,más de $ 3.000.000 COP.,6,5.0
Aquitania,8,"2,023",Colombiano,Bogotá,Aquitania,Cuítiva,Iza,Firavitoba,Nobsa,Masculino,Turismo de Naturaleza.,4.0,Hotel,Bus,más de $ 3.000.000 COP.,9,28.0
Aquitania,8,"2,023",Colombiano,Girardot,Aquitania,Duitama,Iza,Nobsa,Tibasosa,Masculino,Turismo Cultural.,5.0,Hotel,Bus,más de $ 3.000.000 COP.,10,105.0
Aquitania,8,"2,023",Colombiano,Socorro,Aquitania,Firavitoba,Iza,Monguí,Nobsa,Femenino,Turismo de Naturaleza.,1.0,Posada turística,Bus,Entre $ 300.000 a $ 600.000 COP.,10,2.0
Aquitania,8,"2,023",Colombiano,Chía,Aquitania,Iza,Tibasosa,,,Masculino,Turismo de Naturaleza.,2.0,Hotel,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,7,2.0
Aquitania,8,"2,023",Colombiano,Chía,Aquitania,Duitama,Firavitoba,Paipa,Tunja,Femenino,Turismo de Naturaleza.,1.0,Posada turística,Bus,Entre $ 300.000 a $ 600.000 COP.,9,5.0
Aquitania,8,"2,023",Colombiano,Bogotá,Aquitania,Nobsa,Pesca,Tota,Tibasosa,Masculino,Turismo de Naturaleza.,4.0,Hotel,Bus,Entre $ 1.000.000 a $ 3.000.000 COP.,10,32.0
Aquitania,8,"2,023",Colombiano,Yopal,Aquitania,Cuítiva,Iza,Tota,,Masculino,Turismo de Naturaleza.,1.0,familiar,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,5.0
Aquitania,8,"2,023",Colombiano,Bogotá,Aquitania,Cuítiva,Iza,Monguí,Tibasosa,Femenino,Turismo de Naturaleza.,1.0,Posada turística,Vehículo propio.,más de $ 3.000.000 COP.,10,7.0
Aquitania,8,"2,023",Colombiano,Bogotá,Aquitania,Iza,Sogamoso,Tota,,Femenino,Turismo de Naturaleza.,4.0,Hotel,Alquiler de vehículo.,más de $ 3.000.000 COP.,10,4.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Yopal,Corrales,Duitama,Floresta,Firavitoba,Iza,Masculino,Turismo de Naturaleza.,3.0,Hotel,Vehículo propio.,más de $ 3.000.000 COP.,8,8.0
Puente de Boyacá,8,"2,023",Colombiano,Tunja,Guateque,Guayatá,Garagoa,,,Femenino,Turismo de Naturaleza.,1.0,familiar,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,4.0
Puente de Boyacá,8,"2,023",Colombiano,Vayadolis,Tibaná,,,,,Femenino,Turismo Cultural.,1.0,Pasadía,Vehículo propio.,hasta $ 300.000 COP.,9,5.0
Puente de Boyacá,8,"2,023",Colombiano,Ibagué,Chiquinquirá,Nobsa,Ramiriquí,,,Masculino,Turismo Cultural.,3.0,Glamping,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,9,2.0
Puente de Boyacá,8,"2,023",Colombiano,Salento,Monguí,Mongua,Tibasosa,Villa De Leyva,Ráquira,Masculino,Turismo Cultural.,2.0,Hotel,Bus,Entre $ 1.000.000 a $ 3.000.000 COP.,10,50.0
Puente de Boyacá,8,"2,023",Colombiano,El Playón,Aquitania,Iza,Monguí,Nobsa,Paipa,Masculino,Turismo Cultural.,1.0,Hotel,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,8.0
Puente de Boyacá,8,"2,023",Colombiano,Bogotá,Tibasosa,,,,,Femenino,Turismo Cultural.,2.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,5.0
Puente de Boyacá,8,"2,023",Colombiano,Duitama,Moniquirá,Arcabuco,Tunja,,,Masculino,Turismo Cultural.,2.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,4.0
Puente de Boyacá,8,"2,023",Colombiano,Bogotá,Tibasosa,,,,,Masculino,Turismo Cultural.,1.0,Pasadía,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,2.0
Puente de Boyacá,8,"2,023",Colombiano,Bucaramanga,Aquitania,Cuítiva,Firavitoba,Iza,Monguí,Femenino,Turismo Cultural.,2.0,Hotel,Bus,Entre $ 1.000.000 a $ 3.000.000 COP.,10,230.0
Puente de Boyacá,8,"2,023",Colombiano,Tunja,Tibasosa,,,,,Masculino,Turismo Cultural.,1.0,Pasadía,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,2.0
Puente de Boyacá,8,"2,023",Colombiano,Yopal,Aquitania,Iza,Tibasosa,,,Femenino,Turismo Cultural.,1.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,8.0
Puente de Boyacá,8,"2,023",Brasil,,Aquitania,Cuítiva,Iza,Nobsa,Tibasosa,Femenino,Turismo Cultural.,1.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,5.0
Puente de Boyacá,8,"2,023",Colombiano,Cartagena,Aquitania,Monguí,Nobsa,Tibasosa,Villa De Leyva,Femenino,Turismo Cultural.,1.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,6.0
Puente de Boyacá,8,"2,023",Colombiano,Chía,Tibasosa,,,,,Femenino,Turismo Cultural.,2.0,Hotel,Alquiler de vehículo.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,4.0
Puente de Boyacá,8,"2,023",Colombiano,Villa De Leyva,Monguí,Nobsa,Tibasosa,,,Masculino,Turismo Cultural.,1.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,9,4.0
Puente de Boyacá,8,"2,023",Colombiano,Bucaramanga,Aquitania,Chiquinquirá,Firavitoba,Iza,Monguí,Femenino,Turismo Cultural.,1.0,Pasadía,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,6.0
Puente de Boyacá,8,"2,023",Colombiano,Medellin,Paipa,Tota,,,,Femenino,Turismo Cultural.,2.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,9,6.0
Puente de Boyacá,8,"2,023",Colombiano,Monteria,Tunja,Villa de Leyva,,,,Masculino,Turismo de Bienestar.,1.0,Hotel,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,2.0
Puente de Boyacá,8,"2,023",Colombiano,Ibague,Paipa,,,,,Femenino,Turismo de Bienestar.,2.0,Hotel,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,5.0
Puente de Boyacá,8,"2,023",Colombiano,Guatape,Villa de Leyva,,,,,Masculino,Turismo Cultural.,1.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,8.0
Puente de Boyacá,8,"2,023",Colombiano,Bogotá,Villa de Leyva,,,,,Femenino,Turismo Cultural.,2.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,4.0
Puente de Boyacá,8,"2,023",Colombiano,Cali,Villa de Leyva,,,,,Masculino,Turismo Cultural.,2.0,Hotel,Alquiler de vehículo.,más de $ 3.000.000 COP.,9,3.0
Puente de Boyacá,8,"2,023",Colombiano,Bucaramanga,Tunja,,,,,Femenino,Turismo Cultural.,1.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,5.0
Monumento Pantano de Vargas,8,"2,023",Venezuela,,Villa de Leyva,Tunja,,,,Masculino,Turismo de Naturaleza.,5.0,Hotel,Bus,Entre $ 600.000 a $ 1.000.000 COP.,10,1.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Rionegro,Tunja,Villa de Leyva,,,,Femenino,Turismo de Naturaleza.,2.0,Hotel,Bus,hasta $ 300.000 COP.,8,2.0
Monumento Pantano de Vargas,8,"2,023",México,,Tunja,Ventaquemada,Villa de Leyva,,,Masculino,Turismo de Naturaleza.,4.0,Casa/cabaña de vacaciones propia.,Motocicleta,Entre $ 600.000 a $ 1.000.000 COP.,8,2.0
Monumento Pantano de Vargas,8,"2,023",Holanda,,Tunja,Villa de Leyva,,,,Masculino,Turismo Cultural.,2.0,Hotel,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,4.0
Monumento Pantano de Vargas,8,"2,023",Ecuador,,Villa de Leyva,,,,,Masculino,Turismo Cultural.,1.0,Hotel,Vehículo propio.,hasta $ 300.000 COP.,9,2.0
Monumento Pantano de Vargas,8,"2,023",España,,Villa de Leyva,,,,,Femenino,Turismo de Naturaleza.,2.0,Hotel,Motocicleta,Entre $ 300.000 a $ 600.000 COP.,10,2.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Medellin,Villa de Leyva,,,,,Masculino,Turismo de Naturaleza.,5.0,Hotel,Vehículo propio.,más de $ 3.000.000 COP.,10,4.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Sopó,Paipa,Tunja,,,,Femenino,Turismo de Naturaleza.,5.0,familiar,Bus,Entre $ 300.000 a $ 600.000 COP.,10,3.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Paipa,Villa de Leyva,,,,Femenino,Turismo de Naturaleza.,2.0,familiar,Bus,Entre $ 300.000 a $ 600.000 COP.,10,28.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Medellin,Villa de Leyva,,,,,Femenino,Turismo Cultural.,1.0,familiar,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,4.0
Monumento Pantano de Vargas,8,"2,023",Inglaterra,,Villa de Leyva,,,,,Masculino,Turismo Cultural.,3.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,2.0
Monumento Pantano de Vargas,8,"2,023",China,,Villa de Leyva,,,,,Femenino,Turismo de Naturaleza.,2.0,familiar,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,5.0
Monumento Pantano de Vargas,8,"2,023",Ecuador,,Villa de Leyva,,,,,Masculino,Turismo Cultural.,1.0,Hotel,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,9,2.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Medellín,Monguí,Paipa,Sogamoso,,,Masculino,Turismo de Naturaleza.,2.0,Hotel,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,2.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Cúcuta,Duitama,Paipa,,,,Femenino,Turismo de Aventura.,5.0,familiar,Bus,Entre $ 1.000.000 a $ 3.000.000 COP.,10,2.0
Aquitania,8,"2,023",Colombiano,Dos Quebradas,Aquitania,Paipa,Ráquira,Tunja,Villa De Leyva,Femenino,Turismo de Naturaleza.,2.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,7.0
Aquitania,8,"2,023",Colombiano,Bogotá,Paipa,,,,,Femenino,Turismo de Naturaleza.,5.0,Hotel,Bus,Entre $ 1.000.000 a $ 3.000.000 COP.,10,2.0
Aquitania,8,"2,023",Colombiano,Bogotá,Paipa,,,,,Masculino,Turismo de Naturaleza.,1.0,Pasadía,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,6.0
Aquitania,8,"2,023",Colombiano,Bogotá,Paipa,,,,,Femenino,Turismo de Naturaleza.,3.0,Glamping,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,2.0
Aquitania,8,"2,023",Colombiano,Pereira,Duitama,Paipa,Sogamoso,Tunja,,Femenino,Turismo de Naturaleza.,2.0,Hotel,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,3.0
Aquitania,8,"2,023",Colombiano,Bucaramanga,Paipa,Monguí,Nobsa,,,Masculino,Turismo de Naturaleza.,2.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,5.0
Aquitania,8,"2,023",Colombiano,Bucaramanga,Duitama,Paipa,Sogamoso,,,Masculino,Turismo de Naturaleza.,5.0,Posada turística,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,2.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Duitama,Nobsa,Paipa,Tunja,,Masculino,Turismo de Naturaleza.,2.0,Hotel,Alquiler de vehículo.,más de $ 3.000.000 COP.,9,4.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Iza,Paipa,Tota,,,Masculino,Turismo de Naturaleza.,3.0,Finca agroturística/Alojamiento rural.,Alquiler de vehículo.,más de $ 3.000.000 COP.,10,5.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Duitama,Firavitoba,Paipa,Sogamoso,,Femenino,Turismo de Naturaleza.,4.0,Hotel,Vehículo propio.,más de $ 3.000.000 COP.,9,5.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Iza,Paipa,,,,Femenino,Turismo Cultural.,2.0,Posada turística,Alquiler de vehículo.,Entre $ 600.000 a $ 1.000.000 COP.,8,2.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Duitama,Paipa,Tunja,,,Femenino,Turismo Cultural.,2.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,4.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bucaramanga,Duitama,Paipa,Sogamoso,,,Femenino,Turismo de Aventura.,5.0,familiar,Alquiler de vehículo.,Entre $ 600.000 a $ 1.000.000 COP.,9,2.0
Aquitania,8,"2,023",Colombiano,Bogotá,Aquitania,Tota,,,,Femenino,Turismo de Naturaleza.,1.0,Posada turística,Bus,Entre $ 1.000.000 a $ 3.000.000 COP.,8,3.0
Aquitania,8,"2,023",Italia,,Aquitania,Nobsa,Monguí,Ráquira,Santa Sofía,Masculino,Turismo de Naturaleza.,1.0,Posada turística,Bus,más de $ 3.000.000 COP.,10,5.0
Aquitania,8,"2,023",Colombiano,Bogotá,Aquitania,Firavitoba,Iza,Tota,,Femenino,Turismo de Naturaleza.,2.0,Posada turística,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,9,5.0
Aquitania,8,"2,023",Colombiano,Bogotá,Aquitania,Iza,Monguí,,,Masculino,Turismo de Naturaleza.,3.0,Hotel,Alquiler de vehículo.,más de $ 3.000.000 COP.,10,2.0
Aquitania,8,"2,023",Colombiano,Bogotá,Aquitania,Iza,Monguí,Nobsa,Tota,Masculino,Turismo de Naturaleza.,5.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,4.0
Aquitania,8,"2,023",Colombiano,Chía,Aquitania,Iza,Cuítiva,Monguí,Tota,Femenino,Turismo de Naturaleza.,2.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,9,2.0
Aquitania,8,"2,023",Colombiano,Bogotá,Aquitania,Nobsa,Tibasosa,Villa De Leyva,,Masculino,Turismo de Naturaleza.,2.0,Posada turística,Avión,más de $ 3.000.000 COP.,10,5.0
Monumento Pantano de Vargas,8,"2,023",México,,Monguí,Nobsa,Tunja,Villa De Leyva,Tibasosa,Masculino,Turismo de Naturaleza.,5.0,Hotel,Bus,más de $ 3.000.000 COP.,8,8.0
Aquitania,8,"2,023",España,,Aquitania,Cuítiva,Monguí,Tibasosa,Villa De Leyva,Masculino,Turismo de Aventura.,5.0,familiar,Vehículo propio.,más de $ 3.000.000 COP.,10,10.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Cartagena,Monguí,Nobsa,Tibasosa,Villa De Leyva,,Masculino,Turismo Cultural.,5.0,familiar,Bus,más de $ 3.000.000 COP.,10,9.0
Monumento Pantano de Vargas,8,"2,023",España,,Iza,San Eduardo,Tibasosa,Tota,,Masculino,Turismo Cultural.,5.0,Pasadía,Bus,Entre $ 300.000 a $ 600.000 COP.,10,2.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Iza,Aquitania,,,,Femenino,Turismo Cultural.,2.0,Apartamento arrendado,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,3.0
Monumento Pantano de Vargas,8,"2,023",Venezuela,,Tunja,Toca,,,,Femenino,Turismo Cultural.,2.0,familiar,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,20.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Duitama,Paipa,Nobsa,Sogamoso,Tunja,,Femenino,Turismo de Naturaleza.,2.0,familiar,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,6.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Villavicencio,Sogamoso,Tibasosa,Tunja,Moniquirá,Chiquinquirá,Masculino,Turismo de Naturaleza.,3.0,Hotel,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,5,12.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Tibasosa,Villa de Leyva,,,,Femenino,Turismo de Aventura.,3.0,Casa/cabaña de vacaciones arrendada.,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,10.0
Monumento Pantano de Vargas,8,"2,023",Chile,,Aquitania,Cuítiva,Iza,Tibasosa,Villa De Leyva,Femenino,Turismo de Naturaleza.,3.0,Hotel,Bus,hasta $ 300.000 COP.,10,1.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Medellin,Aquitania,Chiquinquirá,Duitama,Firavitoba,Iza,Masculino,Turismo Cultural.,3.0,familiar,Bus,Entre $ 1.000.000 a $ 3.000.000 COP.,10,5.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Cuitiva,Cerinza,Chitaraque,Iza,Tibasosa,,Masculino,Turismo Cultural.,1.0,Hotel,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,8,2.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Medellin,Chivor,Cuítiva,,,,Femenino,Turismo de Bienestar.,4.0,Hotel,Bus,Entre $ 600.000 a $ 1.000.000 COP.,10,2.0
Monumento Pantano de Vargas,8,"2,023",Perú,,Aquitania,Iza,Monguí,Firavitoba,Duitama,Femenino,Turismo Cultural.,1.0,familiar,Vehículo propio.,hasta $ 300.000 COP.,10,4.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Leticia,Aquitania,Firavitoba,Floresta,Duitama,Iza,Femenino,Turismo de Aventura.,3.0,Hotel,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,3.0
Monumento Pantano de Vargas,8,"2,023",España,,Aquitania,Iza,Firavitoba,Duitama,Monguí,Femenino,Turismo de Bienestar.,1.0,Hotel,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,3.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Sogamoso,Tibasosa,,,,,Femenino,Turismo de Naturaleza.,2.0,Hotel,Alquiler de vehículo.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,5.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bucaramanga,Duitama,Paipa,,,,Femenino,Turismo Cultural.,5.0,Hotel,Alquiler de vehículo.,más de $ 3.000.000 COP.,10,3.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Paipa,Sogamoso,Tasco,,,Masculino,Turismo Cultural.,3.0,Finca agroturística/Alojamiento rural.,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,2.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Duitama,Firavitoba,Tibasosa,Tota,,Femenino,Turismo de Naturaleza.,5.0,familiar,Vehículo propio.,hasta $ 300.000 COP.,10,3.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Iza,Monguí,Tibasosa,,,Masculino,Turismo Cultural.,2.0,familiar,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,3.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Paipa,Villa de Leyva,,,,Femenino,Turismo de Naturaleza.,4.0,Casa/cabaña de vacaciones propia.,Alquiler de vehículo.,Entre $ 300.000 a $ 600.000 COP.,9,32.0
Monumento Pantano de Vargas,8,"2,023",Colombiano,Bogotá,Duitama,Paipa,Santa Rosa De Viterbo,,,Masculino,Turismo de Naturaleza.,4.0,Casa/cabaña de vacaciones arrendada.,Bus,Entre $ 1.000.000 a $ 3.000.000 COP.,8,8.0
Monumento Pantano de Vargas,8,"2,023",Francia,,Paipa,Ráquira,Tota,Tunja,,Femenino,Turismo de Naturaleza.,2.0,familiar,Motocicleta,Entre $ 1.000.000 a $ 3.000.000 COP.,10,2.0
Puente de Boyacá,8,"2,023",Colombiano,Bogotá,Paipa,Tunja,,,,Masculino,Turismo Cultural.,1.0,Hotel,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,2.0
Puente de Boyacá,8,"2,023",Colombiano,Sabaneta,Aquitania,Iza,Paipa,Tibasosa,Tota,Masculino,Turismo Cultural.,2.0,Familiar,Bus,Entre $ 1.000.000 a $ 3.000.000 COP.,10,90.0
Puente de Boyacá,8,"2,023",Venezuela,,Duitama,Paipa,Tunja,,,Masculino,Turismo Cultural.,1.0,Pasadía,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,8.0
Puente de Boyacá,8,"2,023",Colombiano,Bogotá,Cómbita,Paipa,,,,Femenino,Turismo Cultural.,2.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,8.0
Puente de Boyacá,8,"2,023",Colombiano,Tenjo,Paipa,,,,,Femenino,Turismo Cultural.,1.0,Pasadía,Vehículo propio.,hasta $ 300.000 COP.,10,2.0
Puente de Boyacá,8,"2,023",Colombiano,Bucaramanga,Paipa,,,,,Masculino,Turismo Cultural.,2.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,4.0
Puente de Boyacá,8,"2,023",Colombiano,La Estrella,Chiquinquirá,Iza,Paipa,Ráquira,Villa De Leyva,Femenino,Turismo Cultural.,1.0,Hotel,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,2.0
Puente de Boyacá,8,"2,023",Colombiano,Bogotá,Iza,Paipa,Tota,,,Femenino,Turismo Cultural.,3.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,5.0
Puente de Boyacá,8,"2,023",Colombiano,Rio Blanco,Paipa,Villa de Leyva,,,,Masculino,Turismo Cultural.,3.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,8.0
Puente de Boyacá,8,"2,023",Colombiano,Bogotá,Duitama,Paipa,Tota,,,Femenino,Turismo Cultural.,2.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,8.0
Puente de Boyacá,8,"2,023",Colombiano,Bucaramanga,Duitama,Aquitania,Monguí,Paipa,Sogamoso,Femenino,Turismo Cultural.,1.0,Pasadía,Vehículo propio.,Entre $ 300.000 a $ 600.000 COP.,10,2.0
Puente de Boyacá,8,"2,023",Colombiano,Bogotá,Paipa,Villa de Leyva,,,,Masculino,Turismo Cultural.,2.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,9,5.0
Puente de Boyacá,8,"2,023",Colombiano,Bogotá,Aquitania,Paipa,Sogamoso,,,Masculino,Turismo Cultural.,3.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,10,28.0
Puente de Boyacá,8,"2,023",Colombiano,Oiba,Villa de Leyva,,,,,Femenino,Turismo Cultural.,3.0,Hotel,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,25.0
Puente de Boyacá,8,"2,023",Colombiano,Medellin,Villa de Leyva,,,,,Femenino,Turismo Cultural.,2.0,Hotel,Bus,Entre $ 1.000.000 a $ 3.000.000 COP.,10,250.0
Puente de Boyacá,8,"2,023",Colombiano,Zipaquirá,Villa de Leyva,,,,,Masculino,Turismo Cultural.,2.0,Hotel,Vehículo propio.,Entre $ 1.000.000 a $ 3.000.000 COP.,9,5.0
Puente de Boyacá,8,"2,023",Colombiano,Bucaramanga,Villa de Leyva,,,,,Masculino,Turismo Cultural.,1.0,Hotel,Vehículo propio.,Entre $ 600.000 a $ 1.000.000 COP.,10,2.0
Puente de Boyacá,8,"2,023",Colombiano,Bogotá,Villa de Leyva,,,,,Femenino,Turismo Cultural.,4.0,Hotel,Bus,Entre $ 1.000.000 a $ 3.000.000 COP.,9,200.0
